"TOA5","CR3000_flume","CR3000","5362","CR3000.Std.29","CPU:CR3000Flume.CR3","53051","Table1"
"TIMESTAMP","RECORD","VWC_S2_2","Temp_S2_2","VWC_S2_1","Temp_S2_1","VWC_S3_8","Temp_S3_8","VWC_S3_7","Temp_S3_7","VW_S3_4_Avg","PA_uS_S3_4_Avg","VW_S3_5_Avg","PA_uS_S3_5_Avg","VW_S4_2_Avg","PA_uS_S4_2_Avg","VW_S4_3_Avg","PA_uS_S4_3_Avg","VW_S4_4_Avg","PA_uS_S4_4_Avg","VW_S4_5_Avg","PA_uS_S4_5_Avg","VW_S4_6_Avg","PA_uS_S4_6_Avg","VW_S4_7_Avg","PA_uS_S4_7_Avg","VW_S4_8_Avg","PA_uS_S4_8_Avg","VWC_S3_4","T_S3_4","VW_S3_6_Avg","PA_uS_S3_6_Avg"
"TS","RN","%","DegC","%","DegC","%","DegC","%","DegC","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","","uSec","m^3/m^3","Deg C","","uSec"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg"
"2017-08-22 12:34:20",565,35.48,13.93,38.93,13.9,2.26,14.87,6.95,14.54,0.022,16.62,0.014,16.15,0.119,21.36,0.101,20.59,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.94,"NAN","NAN"
"2017-08-22 12:34:25",566,35.48,13.93,38.99,13.88,2.26,14.9,6.83,14.54,0.022,16.62,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.146,13.93,"NAN","NAN"
"2017-08-22 12:34:30",567,35.43,13.95,38.99,13.9,2.14,14.85,6.83,14.54,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.59,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.96,"NAN","NAN"
"2017-08-22 12:34:35",568,35.48,13.95,38.93,13.9,2.14,14.87,6.83,14.54,0.022,16.62,0.014,16.15,0.119,21.36,0.101,20.59,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.96,"NAN","NAN"
"2017-08-22 12:34:40",569,35.48,13.93,39.05,13.88,2.26,14.85,6.95,14.54,0.022,16.62,0.014,16.15,0.119,21.36,0.101,20.59,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.94,"NAN","NAN"
"2017-08-22 12:34:45",570,35.43,13.93,39.05,13.88,2.14,14.87,6.95,14.54,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.59,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.94,"NAN","NAN"
"2017-08-22 12:34:50",571,35.31,13.93,38.93,13.93,2.14,14.9,6.89,14.54,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.58,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.146,13.93,"NAN","NAN"
"2017-08-22 12:34:55",572,35.43,13.95,39.05,13.9,2.14,14.87,6.83,14.54,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.59,0.042,17.73,0.021,16.51,0.017,16.28,0.011,15.91,0.002,15.37,0.146,13.96,"NAN","NAN"
"2017-08-22 12:35:00",573,35.43,13.93,39.05,13.9,2.14,14.87,6.89,14.54,0.022,16.63,0.014,16.15,0.118,21.36,0.101,20.59,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.94,"NAN","NAN"
"2017-08-22 12:35:05",574,35.48,13.95,39.05,13.93,2.26,14.85,6.83,14.54,0.022,16.62,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.73,0.021,16.51,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.98,"NAN","NAN"
"2017-08-22 12:35:10",575,35.43,13.93,39.11,13.9,2.26,14.9,6.83,14.52,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.58,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.95,"NAN","NAN"
"2017-08-22 12:35:15",576,35.43,13.93,38.99,13.93,2.14,14.87,6.89,14.54,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.59,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.95,"NAN","NAN"
"2017-08-22 12:35:20",577,35.31,13.93,39.05,13.88,2.14,14.9,6.83,14.54,0.022,16.62,0.014,16.15,0.119,21.36,0.101,20.59,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.95,"NAN","NAN"
"2017-08-22 12:35:25",578,35.31,13.93,39.05,13.93,2.26,14.9,6.89,14.54,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.59,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.96,"NAN","NAN"
"2017-08-22 12:35:30",579,35.31,13.93,39.05,13.88,2.26,14.9,6.83,14.54,0.022,16.63,0.014,16.15,0.118,21.36,0.101,20.59,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.94,"NAN","NAN"
"2017-08-22 12:35:35",580,35.48,13.93,38.99,13.9,2.14,14.9,6.89,14.54,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.59,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.146,13.95,"NAN","NAN"
"2017-08-22 12:35:40",581,35.43,13.95,38.99,13.88,2.14,14.9,6.83,14.54,0.022,16.63,0.014,16.14,0.118,21.36,0.101,20.58,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.93,"NAN","NAN"
"2017-08-22 12:35:45",582,35.31,13.93,38.93,13.93,2.14,14.9,6.89,14.54,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.59,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.146,13.94,"NAN","NAN"
"2017-08-22 12:35:50",583,35.48,13.93,39.05,13.93,2.26,14.9,6.89,14.57,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.59,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.96,"NAN","NAN"
"2017-08-22 12:35:55",584,35.48,13.95,39.05,13.9,2.08,14.9,6.89,14.54,0.022,16.62,0.014,16.15,0.119,21.36,0.101,20.59,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.146,13.94,"NAN","NAN"
"2017-08-22 12:36:00",585,35.43,13.93,39.05,13.93,2.14,14.9,6.95,14.54,0.022,16.63,0.014,16.14,0.118,21.36,0.101,20.59,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.97,"NAN","NAN"
"2017-08-22 12:36:05",586,35.43,13.93,39.05,13.93,2.14,14.9,6.89,14.54,0.022,16.62,0.014,16.15,0.119,21.36,0.101,20.59,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.96,"NAN","NAN"
"2017-08-22 12:36:10",587,35.31,13.95,38.99,13.93,2.14,14.93,6.95,14.54,0.022,16.63,0.014,16.15,0.119,21.36,0.101,20.58,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.95,"NAN","NAN"
"2017-08-22 12:36:15",588,35.43,13.95,39.05,13.93,2.14,14.9,6.89,14.57,0.022,16.63,0.014,16.14,0.118,21.36,0.101,20.59,0.042,17.73,0.021,16.51,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.96,"NAN","NAN"
"2017-08-22 12:36:20",589,35.31,13.95,39.05,13.93,2.14,14.9,6.89,14.57,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.59,0.042,17.73,0.021,16.52,0.017,16.29,0.011,15.9,0.002,15.37,0.146,13.96,"NAN","NAN"
"2017-08-22 12:36:25",590,35.31,13.95,38.99,13.88,2.14,14.9,6.89,14.57,0.022,16.62,0.014,16.15,0.119,21.36,0.101,20.59,0.042,17.73,0.021,16.51,0.017,16.28,0.011,15.9,0.002,15.37,0.146,13.97,"NAN","NAN"
"2017-08-22 12:36:30",591,35.31,13.93,38.99,13.93,2.14,14.9,6.89,14.57,0.022,16.62,0.014,16.15,0.119,21.36,0.101,20.6,0.042,17.72,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.146,13.98,"NAN","NAN"
"2017-08-22 12:36:35",592,35.31,13.93,38.99,13.9,2.14,14.9,6.83,14.57,0.022,16.62,0.014,16.15,0.119,21.36,0.101,20.6,0.042,17.73,0.021,16.52,0.017,16.29,0.011,15.9,0.002,15.37,0.146,13.95,"NAN","NAN"
"2017-08-22 12:36:40",593,35.43,13.93,39.05,13.9,2.26,14.9,6.89,14.57,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.6,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.146,13.97,"NAN","NAN"
"2017-08-22 12:36:45",594,35.31,13.93,39.05,13.93,2.26,14.9,6.83,14.54,0.022,16.62,0.014,16.14,0.118,21.36,0.101,20.6,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:36:50",595,35.43,13.95,39.05,13.93,2.14,14.9,6.95,14.57,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.6,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:36:55",596,35.48,13.95,38.99,13.93,2.14,14.9,6.95,14.57,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.61,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:37:00",597,35.48,13.93,39.05,13.88,2.14,14.9,6.89,14.54,0.022,16.62,0.014,16.15,0.119,21.36,0.101,20.61,0.042,17.73,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:37:05",598,35.31,13.95,38.93,13.9,2.14,14.93,6.89,14.57,0.022,16.63,0.014,16.15,0.118,21.36,0.101,20.61,0.042,17.73,0.021,16.51,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:37:10",599,35.31,13.95,38.93,13.93,2.14,14.93,6.89,14.57,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.61,0.042,17.74,0.021,16.51,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:37:15",600,35.48,13.95,38.93,13.9,2.14,14.9,6.83,14.54,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.61,0.042,17.74,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:37:20",601,35.48,13.95,38.93,13.9,2.26,14.9,7.07,14.57,0.022,16.62,0.014,16.15,0.118,21.36,0.101,20.62,0.042,17.74,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:37:25",602,35.43,13.93,38.99,13.9,2.26,14.9,6.95,14.57,0.022,16.63,0.014,16.14,0.119,21.36,0.101,20.62,0.042,17.74,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:37:30",603,35.48,13.93,39.11,13.88,2.26,14.9,6.95,14.54,0.022,16.62,0.014,16.14,0.119,21.36,0.101,20.62,0.042,17.74,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:37:35",604,35.43,13.95,39.05,13.93,2.14,14.93,6.89,14.57,0.022,16.63,0.014,16.15,0.119,21.36,0.101,20.62,0.042,17.74,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:37:40",605,35.43,13.93,39.05,13.93,2.14,14.93,6.77,14.54,0.022,16.63,0.014,16.15,0.118,21.36,0.101,20.62,0.042,17.75,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:37:45",606,35.31,13.95,38.83,13.88,2.14,14.93,6.83,14.59,0.022,16.63,0.014,16.15,0.119,21.36,0.101,20.62,0.042,17.75,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:37:50",607,35.43,13.93,39.05,13.93,2.26,14.9,6.89,14.57,0.022,16.63,0.014,16.15,0.118,21.36,0.101,20.62,0.042,17.75,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:37:55",608,35.31,13.95,39.05,13.93,2.26,14.93,6.83,14.57,0.022,16.62,0.014,16.15,0.119,21.36,0.101,20.62,0.042,17.75,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:38:00",609,35.54,13.93,38.93,13.93,2.14,14.9,6.89,14.59,0.022,16.63,0.014,16.14,0.118,21.36,0.101,20.62,0.042,17.75,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:38:05",610,35.43,13.95,39.05,13.93,2.26,14.93,6.83,14.57,0.022,16.63,0.014,16.15,0.119,21.36,0.101,20.62,0.042,17.75,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:38:10",611,35.48,13.93,39.05,13.93,2.26,14.93,6.95,14.54,0.022,16.63,0.014,16.14,0.118,21.36,0.101,20.62,0.042,17.75,0.021,16.52,0.017,16.29,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:38:15",612,35.43,13.95,38.99,13.93,2.14,14.9,6.89,14.57,0.022,16.63,0.014,16.14,0.118,21.36,0.102,20.63,0.042,17.75,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:38:20",613,35.43,13.93,39.11,13.93,2.14,14.9,6.95,14.57,0.022,16.63,0.014,16.15,0.119,21.36,0.101,20.62,0.042,17.75,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.95,"NAN","NAN"
"2017-08-22 12:38:25",614,35.54,13.95,38.99,13.88,2.14,14.93,6.89,14.57,0.022,16.63,0.014,16.15,0.119,21.36,0.101,20.62,0.042,17.75,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:38:30",615,35.48,13.95,39.05,13.93,2.26,14.93,6.95,14.57,0.022,16.63,0.014,16.15,0.118,21.36,0.101,20.62,0.043,17.75,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:38:35",616,35.54,13.95,39.05,13.93,2.26,14.9,6.95,14.54,0.022,16.63,0.014,16.15,0.118,21.36,0.101,20.62,0.042,17.75,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:38:40",617,35.48,13.95,38.93,13.93,2.14,14.93,6.95,14.57,0.022,16.63,0.014,16.15,0.119,21.36,0.101,20.62,0.043,17.75,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:38:45",618,35.48,13.95,39.05,13.93,2.14,14.93,6.95,14.57,0.022,16.63,0.014,16.15,0.118,21.36,0.102,20.63,0.042,17.75,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:38:50",619,35.31,13.95,38.93,13.93,2.26,14.9,7.07,14.54,0.023,16.64,0.014,16.15,0.118,21.36,0.102,20.63,0.043,17.75,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:38:55",620,35.54,13.93,38.93,13.9,2.14,14.95,6.83,14.59,0.022,16.63,0.014,16.15,0.118,21.36,0.102,20.63,0.043,17.75,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:39:00",621,35.31,13.95,38.99,13.88,2.14,14.9,6.95,14.59,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:39:05",622,35.43,13.95,38.93,13.93,2.26,14.93,6.95,14.57,0.022,16.63,0.014,16.14,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:39:10",623,35.43,13.95,39.05,13.93,2.26,14.93,6.89,14.57,0.022,16.63,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:39:15",624,35.43,13.95,38.93,13.9,2.14,14.95,6.83,14.57,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:39:20",625,35.43,13.95,39.05,13.88,2.14,14.93,6.95,14.57,0.023,16.64,0.014,16.15,0.119,21.36,0.101,20.62,0.043,17.75,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:39:25",626,35.43,13.95,38.93,13.93,2.32,14.95,6.83,14.57,0.022,16.63,0.014,16.14,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:39:30",627,35.48,13.95,38.99,13.88,2.14,14.93,6.89,14.57,0.022,16.63,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:39:35",628,35.43,13.95,39.05,13.93,2.14,14.93,6.83,14.57,0.022,16.63,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.99,"NAN","NAN"
"2017-08-22 12:39:40",629,35.48,13.95,38.99,13.93,2.14,14.9,6.83,14.59,0.023,16.64,0.014,16.15,0.118,21.36,0.102,20.63,0.043,17.75,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.95,"NAN","NAN"
"2017-08-22 12:39:45",630,35.43,13.93,38.99,13.88,2.26,14.95,6.95,14.59,0.022,16.63,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.76,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:39:50",631,35.48,13.95,38.93,13.9,2.14,14.93,7.07,14.59,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:39:55",632,35.31,13.98,38.99,13.93,2.14,14.95,6.83,14.57,0.022,16.63,0.014,16.15,0.118,21.36,0.102,20.63,0.043,17.75,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:40:00",633,35.31,13.95,39.05,13.93,2.14,14.93,6.83,14.59,0.022,16.63,0.014,16.15,0.118,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:40:05",634,35.43,13.98,38.93,13.93,2.14,14.95,6.83,14.57,0.022,16.63,0.014,16.15,0.118,21.36,0.102,20.63,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:40:10",635,35.43,13.95,38.99,13.93,2.14,14.93,6.95,14.59,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:40:15",636,35.48,13.98,38.99,13.93,2.32,14.95,6.89,14.57,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.76,0.021,16.52,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:40:20",637,35.48,13.95,38.99,13.88,2.14,14.93,6.89,14.57,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:40:25",638,35.48,13.95,38.99,13.93,2.14,14.93,6.89,14.57,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.52,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.99,"NAN","NAN"
"2017-08-22 12:40:30",639,35.54,13.93,39.05,13.93,2.14,14.95,6.89,14.59,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:40:35",640,35.43,13.95,39.05,13.93,2.14,14.95,6.95,14.57,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.99,"NAN","NAN"
"2017-08-22 12:40:40",641,35.48,13.95,38.93,13.93,2.14,14.95,6.95,14.59,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.99,"NAN","NAN"
"2017-08-22 12:40:45",642,35.43,13.95,38.99,13.93,2.14,14.95,6.89,14.57,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.64,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.99,"NAN","NAN"
"2017-08-22 12:40:50",643,35.48,13.95,38.99,13.95,2.26,14.95,6.89,14.57,0.022,16.63,0.014,16.15,0.118,21.36,0.102,20.63,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.99,"NAN","NAN"
"2017-08-22 12:40:55",644,35.54,13.93,38.99,13.93,2.26,14.95,6.95,14.59,0.022,16.63,0.014,16.15,0.118,21.36,0.102,20.63,0.043,17.76,0.021,16.53,0.017,16.29,0.011,15.91,0.002,15.37,0.147,13.99,"NAN","NAN"
"2017-08-22 12:41:00",645,35.54,13.95,38.99,13.93,2.14,14.95,6.89,14.57,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.96,"NAN","NAN"
"2017-08-22 12:41:05",646,35.48,13.95,39.05,13.9,2.14,14.95,6.95,14.59,0.023,16.64,0.014,16.15,0.118,21.36,0.102,20.63,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:41:10",647,35.31,13.95,39.05,13.93,2.26,14.95,6.89,14.59,0.023,16.64,0.014,16.15,0.118,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.29,0.011,15.91,0.002,15.37,0.148,13.97,"NAN","NAN"
"2017-08-22 12:41:15",648,35.43,13.95,38.93,13.95,2.14,14.95,6.89,14.59,0.023,16.64,0.014,16.15,0.118,21.36,0.102,20.64,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,14,"NAN","NAN"
"2017-08-22 12:41:20",649,35.43,13.93,38.93,13.93,2.26,14.95,6.95,14.59,0.022,16.63,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:41:25",650,35.43,13.98,39.11,13.93,2.26,14.93,6.89,14.59,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.99,"NAN","NAN"
"2017-08-22 12:41:30",651,35.31,13.95,38.93,13.95,2.14,14.95,6.95,14.59,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,14,"NAN","NAN"
"2017-08-22 12:41:35",652,35.48,13.95,38.99,13.93,2.08,14.95,6.83,14.59,0.023,16.64,0.014,16.15,0.118,21.36,0.102,20.63,0.043,17.76,0.021,16.53,0.017,16.29,0.011,15.91,0.002,15.37,0.147,13.99,"NAN","NAN"
"2017-08-22 12:41:40",653,35.31,13.95,38.93,13.95,2.26,14.95,6.95,14.59,0.023,16.64,0.015,16.15,0.118,21.36,0.102,20.64,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.99,"NAN","NAN"
"2017-08-22 12:41:45",654,35.43,13.95,39.05,13.93,2.26,14.98,6.83,14.57,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:41:50",655,35.43,13.95,39.05,13.93,2.26,14.98,6.89,14.59,0.023,16.64,0.014,16.15,0.118,21.36,0.102,20.64,0.043,17.75,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.97,"NAN","NAN"
"2017-08-22 12:41:55",656,35.43,13.95,38.99,13.93,2.26,14.98,6.95,14.59,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.64,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.9,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:42:00",657,35.48,13.98,39.05,13.93,2.14,14.95,6.89,14.59,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.64,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:42:05",658,35.43,13.93,38.99,13.9,2.14,14.95,6.95,14.59,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.76,0.021,16.53,0.017,16.28,0.011,15.91,0.002,15.37,0.147,13.98,"NAN","NAN"
"2017-08-22 12:42:10",659,35.43,13.95,38.93,13.93,2.14,14.95,6.89,14.59,0.023,16.64,0.014,16.15,0.118,21.36,0.102,20.64,0.043,17.76,0.021,16.53,0.017,16.29,0.011,15.9,0.002,15.37,0.147,14.01,"NAN","NAN"
"2017-08-22 12:42:15",660,35.31,13.95,38.93,13.95,2.14,14.98,6.95,14.59,0.023,16.64,0.014,16.15,0.119,21.36,0.102,20.63,0.043,17.76,0.021,16.53,0.017,16.29,0.011,15.9,0.002,15.37,0.147,14,"NAN","NAN"
